record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
16852,12,5,1989,14,PE,M,20.482880914243577,14.0
16853,12,5,1989,14,RM,F,17.05032186324151,10.0
16854,12,5,1989,3,BA,M,13.760307424701193,8.0
16855,12,5,1989,10,RM,M,17.199615989842993,10.0
16856,12,5,1989,9,DM,F,39.674421750027726,45.0
16857,12,5,1989,4,DM,M,39.37729795024449,46.0
16858,12,5,1989,10,RM,F,17.87199509236292,8.0
16859,12,5,1989,9,DM,M,34.43515907845234,45.0
16860,12,5,1989,14,DO,M,32.25682432751324,
16861,12,5,1989,8,DM,M,39.14022539965933,50.0
16862,12,5,1989,9,DM,F,33.68835535017464,37.0
16863,12,5,1989,3,RM,F,15.7127915762582,12.0
16864,12,5,1989,8,DO,F,38.957728396879396,45.0
16865,12,5,1989,5,OT,M,25.044089758426214,21.0
16866,12,5,1989,9,DM,M,35.06873997080872,50.0
16867,12,5,1989,4,DS,M,50.47316579509969,123.0
16868,12,5,1989,5,RM,M,16.532611215273327,12.0
16869,12,5,1989,11,DM,M,40.15803016165789,47.0
16870,12,5,1989,10,RM,M,15.427380555818605,7.0
16871,12,5,1989,14,DO,F,32.8188815903926,47.0
16872,12,5,1989,5,RF,F,17.752580839602544,13.0
16873,12,5,1989,8,DO,M,35.1049283776811,51.0
16874,12,5,1989,16,RM,F,18.281060587727957,15.0
16875,12,5,1989,5,RM,M,16.994370740832373,9.0
16876,12,5,1989,4,DM,M,37.72800703943569,31.0
16877,12,5,1989,11,DM,M,35.01239707735396,50.0
16878,12,5,1989,8,DM,F,33.889969283606185,42.0
16879,1,6,1990,1,DM,F,34.36197508568203,35.0
16880,1,6,1990,1,OL,M,23.142604049181436,28.0
16881,1,6,1990,6,PF,M,14.338564212239463,7.0
16882,1,6,1990,23,RM,F,17.02021111365561,9.0
16883,1,6,1990,12,RM,M,17.131782758988635,10.0
16884,1,6,1990,24,RM,M,15.489920932044804,9.0
16885,1,6,1990,12,SF,M,26.258463827876774,35.0
16886,1,6,1990,24,SH,F,28.98592288338163,73.0
16887,1,6,1990,12,SF,M,26.357660480954376,44.0
16888,1,6,1990,17,DO,M,39.75444196537372,55.0
16889,1,6,1990,21,SF,M,30.646310015844158,55.0
16890,1,6,1990,12,OT,M,21.352633629291937,23.0
16891,1,6,1990,12,DO,F,38.13695618715335,53.0
16892,1,6,1990,21,AB,,,
16893,1,6,1990,12,OT,F,20.623303644759403,24.0
16894,1,6,1990,1,OT,F,17.46020567005769,20.0
16895,1,6,1990,12,SF,F,27.672664538298474,75.0
16896,1,6,1990,12,RM,M,19.607308865046654,11.0
16897,1,6,1990,21,SF,F,28.204285789159734,46.0
16898,1,6,1990,23,RM,M,16.87492512855303,11.0
16899,1,6,1990,17,DO,M,34.34505695557971,47.0
16900,1,6,1990,19,RM,M,16.633051199175117,10.0
16901,1,6,1990,12,AH,,,
16902,1,6,1990,7,RM,F,17.074321274867092,9.0
16903,1,6,1990,1,OL,M,23.41082932506422,34.0
16904,1,6,1990,18,RM,F,17.057742638215764,13.0
16905,1,6,1990,21,RM,M,19.5009484321708,11.0
16906,1,6,1990,12,DO,M,34.25511665447343,57.0
16907,1,6,1990,20,RM,M,17.42975952353682,10.0
16908,1,6,1990,19,RM,F,15.874977822389823,12.0
16909,1,6,1990,24,RM,M,18.167581212943706,11.0
16910,1,6,1990,20,RM,M,15.400082508619347,7.0
16911,1,6,1990,18,PE,M,22.606675647463263,20.0
16912,1,6,1990,22,DM,M,34.096573966788426,52.0
16913,1,6,1990,6,RM,M,15.5322077439391,8.0
16914,1,6,1990,17,DM,M,,
16915,1,6,1990,19,PF,F,16.123855751498937,6.0
16916,1,6,1990,17,NL,F,30.085518449569644,165.0
16917,1,6,1990,6,RM,M,14.638547386869687,9.0
16918,1,6,1990,18,RM,M,17.727971264905424,10.0
16919,1,6,1990,7,RM,M,18.860700760298737,11.0
16920,1,6,1990,1,DO,F,39.174919271164846,56.0
16921,1,6,1990,12,DO,,,
16922,1,6,1990,17,RM,M,15.379322784500173,11.0
16923,1,6,1990,1,DO,M,39.507046088091805,55.0
16924,1,6,1990,6,PF,M,17.376796756732055,7.0
16925,1,6,1990,6,AB,,,
16926,1,6,1990,17,PE,M,20.79448626373687,24.0
16927,1,6,1990,12,OT,M,21.4159395376348,28.0
16928,1,6,1990,17,DO,M,32.315775820252966,49.0
16929,1,7,1990,3,SH,M,30.909976414223717,61.0
16930,1,7,1990,4,DM,M,35.260974539573176,44.0
16931,1,7,1990,5,RF,M,17.769342983726254,13.0
16932,1,7,1990,11,DO,M,39.74225687594866,41.0
16933,1,7,1990,9,DO,M,34.90149284710332,52.0
16934,1,7,1990,9,DO,M,36.61008220940206,50.0
16935,1,7,1990,4,DM,M,39.402227536156495,49.0
16936,1,7,1990,9,DO,F,36.819253445375395,49.0
16937,1,7,1990,15,PE,F,18.925907203979328,19.0
16938,1,7,1990,13,RF,F,17.66076054842947,14.0
16939,1,7,1990,8,DM,M,39.28295754069215,48.0
16940,1,7,1990,14,DO,M,41.538254095732285,52.0
16941,1,7,1990,3,OT,M,20.57364042085295,22.0
16942,1,7,1990,8,DM,F,36.83322495942161,38.0
16943,1,7,1990,4,DM,M,34.26751894169866,34.0
16944,1,7,1990,10,RM,M,16.532814854457,11.0
16945,1,7,1990,8,DM,F,35.430987632658045,49.0
16946,1,7,1990,4,DM,F,36.64930636828853,42.0
16947,1,7,1990,14,DM,M,39.424343521811394,50.0
16948,1,7,1990,4,DM,M,36.40370716652152,34.0
16949,1,7,1990,9,DO,M,36.17823837226993,42.0
16950,1,7,1990,3,RM,M,18.772835797045914,10.0
16951,1,7,1990,5,BA,F,13.716632374334127,9.0
16952,1,7,1990,4,DM,M,39.78369117947814,50.0
16953,1,7,1990,11,DO,F,33.182367179942645,38.0
16954,1,7,1990,11,DM,M,35.96636042864548,46.0
16955,1,7,1990,2,PE,F,21.177148650237797,22.0
16956,1,7,1990,4,DM,F,41.38566392803915,43.0
16957,1,7,1990,8,DM,M,36.543861384574164,47.0
16958,1,7,1990,4,DS,,,
16959,1,7,1990,13,PP,M,21.682541203035395,14.0
16960,1,7,1990,2,DO,M,41.673512560291535,61.0
16961,1,7,1990,2,OT,F,20.90284578004653,23.0
16962,1,7,1990,4,DM,M,37.193410527426664,39.0
16963,1,7,1990,11,DM,F,39.06127190103268,40.0
16964,1,7,1990,13,RM,M,17.804335739482973,11.0
16965,1,7,1990,2,DO,F,33.396352649300134,43.0
16966,1,7,1990,8,DO,F,38.712395308107496,45.0
16967,1,7,1990,3,AB,,,
16968,1,7,1990,4,DM,F,33.295691141007865,36.0
16969,1,7,1990,9,DM,F,37.50107352669039,40.0
16970,1,7,1990,8,DM,M,34.9250491106303,57.0
16971,1,7,1990,11,DM,M,35.30946409682151,50.0
16972,1,7,1990,9,DM,M,33.912946804807966,45.0
16973,1,7,1990,9,DM,F,34.74033803373435,35.0
16974,1,7,1990,15,RM,M,17.33654495754898,9.0
16975,1,7,1990,4,DM,F,38.474299810703876,44.0
16976,1,7,1990,9,DM,F,39.003051010030305,40.0
16977,1,7,1990,13,RM,F,15.834119693038483,11.0
16978,1,7,1990,4,DS,M,51.90325624150525,126.0
16979,1,7,1990,9,DM,M,35.67798407265878,45.0
16980,1,7,1990,10,RM,F,16.034865139620017,11.0
16981,1,7,1990,2,AB,,,
16982,1,7,1990,5,AB,,,
16983,1,7,1990,16,,,,
16984,1,29,1990,6,PF,M,14.074472780355622,7.0
16985,1,29,1990,20,RM,F,18.34218694868901,9.0
16986,1,29,1990,1,DM,F,40.33401828718944,37.0
16987,1,29,1990,6,AB,,,
16988,1,29,1990,19,PE,M,21.242284617382694,23.0
16989,1,29,1990,7,PE,M,21.049983503189683,21.0
16990,1,29,1990,12,SF,M,27.93971207485792,48.0
16991,1,29,1990,24,PE,M,20.19055963341917,24.0
16992,1,29,1990,6,AB,,,
16993,1,29,1990,20,AB,,,
16994,1,29,1990,1,DM,M,36.25958173976618,45.0
16995,1,29,1990,12,NL,F,30.502856588556067,197.0
16996,1,29,1990,20,RM,F,18.052731841069104,9.0
16997,1,29,1990,7,PE,F,22.717413850805052,23.0
16998,1,29,1990,21,SF,F,27.26705545991532,50.0
16999,1,29,1990,6,PF,M,19.07641201641316,7.0
17000,1,29,1990,18,AB,,,
17001,1,29,1990,7,RM,F,15.658806374269387,9.0
17002,1,29,1990,6,PF,F,14.980363601220418,9.0
17003,1,29,1990,24,RF,F,19.377092468899775,11.0
17004,1,29,1990,22,DM,M,38.47543819175565,52.0
17005,1,29,1990,21,RM,M,16.534696205080227,10.0
17006,1,29,1990,20,AB,,,
17007,1,29,1990,21,AB,,,
17008,1,29,1990,18,RM,M,15.904772577199013,10.0
17009,1,29,1990,23,RM,F,18.043990555214936,10.0
17010,1,29,1990,22,DM,F,39.82856337819603,43.0
17011,1,29,1990,12,RM,M,15.839173877995073,10.0
17012,1,29,1990,21,AB,,,
17013,1,29,1990,6,RM,F,17.940517424700552,9.0
17014,1,29,1990,18,RF,F,18.29132082288438,12.0
17015,1,29,1990,12,PG,,,
17016,1,29,1990,12,OT,M,24.613555745243108,22.0
17017,1,29,1990,21,SF,F,26.268380465058584,46.0
17018,1,29,1990,20,AB,,,
17019,1,29,1990,21,PG,,,
17020,1,29,1990,12,AH,,,
17021,1,29,1990,18,PE,F,21.302782971175716,19.0
17022,1,29,1990,12,AB,,,
17023,1,29,1990,19,PF,F,19.670170849844514,7.0
17024,1,29,1990,22,PH,F,27.578744761164014,33.0
17025,1,29,1990,6,PG,,,
17026,1,29,1990,20,AH,,,
17027,1,29,1990,21,PG,,,
17028,1,29,1990,19,AB,,,
17029,1,29,1990,17,RM,M,16.497440530409996,10.0
17030,1,29,1990,7,RM,F,17.211652600331874,9.0
17031,1,29,1990,22,OT,M,19.881987141846352,21.0
17032,1,29,1990,21,RM,M,18.385450453483752,8.0
17033,1,29,1990,17,DO,M,38.55386022788352,52.0
17034,1,29,1990,12,DO,M,34.552122608588064,55.0
17035,1,29,1990,7,RM,F,18.080636981868725,9.0
17036,1,29,1990,1,OL,F,24.32713831818845,24.0
17037,1,29,1990,23,AB,,,
17038,1,29,1990,19,RM,F,17.482782775072387,13.0
17039,1,29,1990,1,DM,M,36.61645483027652,46.0
17040,1,29,1990,6,AB,,,
17041,1,29,1990,23,AB,,,
17042,1,29,1990,18,RM,M,17.769991933607123,9.0
17043,1,29,1990,1,OL,M,22.2704115162969,35.0
17044,1,29,1990,7,PE,M,21.81991538795751,19.0
17045,1,29,1990,19,RM,F,19.903850062625008,11.0
17046,1,29,1990,6,PE,F,20.030996431865102,26.0
17047,1,29,1990,12,DO,F,39.67218216117163,50.0
17048,1,29,1990,23,AB,,,
17049,1,29,1990,22,AB,,,
17050,1,30,1990,13,AB,,,
17051,1,30,1990,13,RM,F,18.436095807805064,10.0
17052,1,30,1990,2,DO,F,38.63150479037913,30.0
17053,1,30,1990,3,PF,M,19.590313091580942,7.0
17054,1,30,1990,9,DO,M,38.39415546218701,51.0
17055,1,30,1990,8,DM,F,37.978453430375126,39.0
17056,1,30,1990,4,DM,F,36.69621650198885,46.0
17057,1,30,1990,9,DO,M,39.225099691642285,49.0
17058,1,30,1990,8,DM,M,34.42924578123633,48.0
17059,1,30,1990,3,RM,M,15.938490211172068,8.0
17060,1,30,1990,5,RM,F,18.542335680623925,9.0
17061,1,30,1990,11,DO,M,40.688211000339415,58.0
17062,1,30,1990,13,RM,M,18.582608065360553,10.0
17063,1,30,1990,11,DO,M,37.300050712532894,50.0
17064,1,30,1990,3,OT,F,20.808812496055722,22.0
17065,1,30,1990,14,DM,M,37.65817093094999,52.0
17066,1,30,1990,4,DM,M,34.54887546484892,48.0
17067,1,30,1990,10,RM,F,17.12806733398646,12.0
17068,1,30,1990,15,PE,F,22.424387858290917,23.0
17069,1,30,1990,16,AB,,,
17070,1,30,1990,2,DO,F,35.30424941276913,29.0
17071,1,30,1990,3,RM,F,17.500510319072312,10.0
17072,1,30,1990,4,DM,M,39.21496771038573,42.0
17073,1,30,1990,13,OT,F,23.87392052371006,21.0
17074,1,30,1990,4,DM,F,38.34228069358092,41.0
17075,1,30,1990,4,DM,M,37.68149502013681,38.0
17076,1,30,1990,2,DO,M,36.9014493834357,60.0
17077,1,30,1990,14,DM,F,36.940260229681414,48.0
17078,1,30,1990,9,DO,M,34.73689784772997,44.0
17079,1,30,1990,8,DM,F,38.243840734550425,35.0
17080,1,30,1990,14,RM,F,18.485973227412444,9.0
17081,1,30,1990,14,DO,M,43.46576277292323,54.0
17082,1,30,1990,11,DM,M,36.32375234818765,49.0
17083,1,30,1990,8,DM,F,38.39745249153731,47.0
17084,1,30,1990,4,DM,F,35.75062667661825,40.0
17085,1,30,1990,2,PE,F,20.988074816673645,20.0
17086,1,30,1990,9,DM,M,40.533114446751135,45.0
17087,1,30,1990,4,DM,F,39.098077555937124,38.0
17088,1,30,1990,15,RM,F,16.019822591485884,12.0
17089,1,30,1990,11,DO,F,36.22069693451142,41.0
17090,1,30,1990,10,RM,F,16.86749127358148,10.0
17091,1,30,1990,8,DM,M,37.51837768189936,50.0
17092,1,30,1990,15,AB,,,
17093,1,30,1990,11,DM,M,40.252268477052205,51.0
17094,1,30,1990,16,RM,M,18.451363578763907,9.0
17095,1,30,1990,14,DM,M,34.906792529876014,30.0
17096,1,30,1990,13,RM,M,16.34174545334872,10.0
17097,1,30,1990,3,RM,F,16.53158773679006,8.0
17098,1,30,1990,4,DM,M,39.17420005028632,40.0
17099,1,30,1990,9,DM,F,35.11337169454981,41.0
17100,1,30,1990,4,DM,F,36.19175958876269,41.0
17101,1,30,1990,9,DM,F,38.41749628404845,38.0
17102,1,30,1990,8,DM,,,
17103,1,30,1990,16,RM,F,15.582615911182172,9.0
17104,1,30,1990,5,RF,F,16.83772974816421,14.0
17105,1,30,1990,9,DM,M,34.43640535799775,47.0
17106,1,30,1990,16,AB,,,
17107,1,30,1990,4,DS,M,51.03144030280282,132.0
17108,1,30,1990,9,DM,F,37.333493353051054,46.0
17109,1,30,1990,4,DM,M,38.07610410473537,49.0
17110,1,30,1990,5,RM,M,16.552428837277567,10.0
17111,1,30,1990,10,RM,M,18.410380544616253,10.0
17112,1,30,1990,13,RF,F,17.884362013065513,13.0
17113,1,30,1990,11,DM,F,37.74879704949865,40.0
17114,1,30,1990,8,DM,F,36.44973992166067,36.0
17115,2,24,1990,1,DM,F,34.91626460621499,38.0
17116,2,24,1990,19,PF,F,16.896854760756536,7.0
17117,2,24,1990,21,RM,M,16.046219061699166,10.0
17118,2,24,1990,19,PE,M,21.57672546192127,21.0
17119,2,24,1990,7,RM,F,18.052250163787807,10.0
17120,2,24,1990,19,RM,F,16.822119493962767,9.0
17121,2,24,1990,1,DM,M,34.585297641275396,44.0
17122,2,24,1990,20,PC,,,
17123,2,24,1990,12,RM,F,16.81120278402054,10.0
17124,2,24,1990,18,PE,M,20.70803906904734,22.0
17125,2,24,1990,6,PF,M,17.636029888668844,7.0
17126,2,24,1990,12,DO,F,36.97745232069272,27.0
17127,2,24,1990,12,SF,F,25.1649915547816,81.0
17128,2,24,1990,12,DO,M,39.598877146796646,59.0
17129,2,24,1990,7,RM,M,18.56664349641853,11.0
17130,2,24,1990,6,PF,F,18.047075348076874,7.0
17131,2,24,1990,12,SF,M,25.234822349129665,48.0
17132,2,24,1990,20,RM,F,15.910540213178658,12.0
17133,2,24,1990,12,NL,F,34.91725455744635,194.0
17134,2,24,1990,6,RM,M,14.61083732285196,8.0
17135,2,24,1990,12,OT,M,19.86011865919687,24.0
17136,2,24,1990,23,RM,M,18.22412430252837,8.0
17137,2,24,1990,1,NL,F,32.464749380564946,152.0
17138,2,24,1990,12,PE,M,23.75370672097631,23.0
17139,2,24,1990,7,RM,F,15.406884382999074,12.0
17140,2,24,1990,6,PF,M,13.507980756932692,8.0
17141,2,24,1990,1,DO,M,40.296554413957764,39.0
17142,2,24,1990,12,RM,M,17.83611427274412,10.0
17143,2,24,1990,21,RM,F,17.708675100122544,10.0
17144,2,24,1990,1,DM,M,37.996780061190684,50.0
17145,2,24,1990,19,RM,F,15.657407481719508,13.0
17146,2,24,1990,1,NL,M,21.728492216421706,48.0
17147,2,24,1990,7,PE,M,20.696037986464546,26.0
17148,2,24,1990,19,OT,M,19.540657175273175,23.0
17149,2,24,1990,17,RM,M,18.577826434982875,9.0
17150,2,24,1990,17,DO,M,38.72987180211814,55.0
17151,2,24,1990,1,DO,M,38.5848989791911,43.0
17152,2,24,1990,12,OL,F,21.424268166996132,33.0
17153,2,24,1990,12,SF,M,23.39887476955598,36.0
17154,2,24,1990,18,PE,,,
17155,2,24,1990,22,PH,F,27.20660164920779,33.0
17156,2,24,1990,24,PE,F,22.839296037664358,17.0
17157,2,24,1990,1,OL,M,23.123752305305082,36.0
17158,2,24,1990,18,RM,F,16.318006664853296,15.0
17159,2,24,1990,17,DO,M,38.53720289541804,54.0
17160,2,24,1990,17,RM,M,18.01135660160718,10.0
17161,2,24,1990,12,DO,M,36.19719890817921,29.0
17162,2,24,1990,23,PC,,,
17163,2,24,1990,22,DM,M,36.292141695792196,53.0
17164,2,24,1990,17,NL,F,36.38498990992393,169.0
17165,2,24,1990,21,RM,M,15.12498487396275,8.0
17166,2,24,1990,23,RM,M,15.22629481043576,8.0
17167,2,24,1990,7,PE,F,21.006656511218697,28.0
17168,2,24,1990,7,PE,M,19.181778143514112,21.0
17169,2,24,1990,23,RM,M,18.076001038997887,9.0
17170,2,25,1990,3,SH,M,31.030659729104073,80.0
17171,2,25,1990,4,DM,M,35.297192669792146,43.0
17172,2,25,1990,3,SH,F,30.270719785097754,67.0
17173,2,25,1990,3,OT,F,17.84637755227999,23.0
17174,2,25,1990,5,BA,M,14.756429561464008,7.0
17175,2,25,1990,10,PC,,,
17176,2,25,1990,9,DO,F,37.94218607240758,49.0
17177,2,25,1990,13,OT,M,21.09026955472467,21.0
17178,2,25,1990,2,DO,F,32.63386769013077,36.0
17179,2,25,1990,3,PF,M,16.438916186134197,7.0
17180,2,25,1990,13,RM,M,16.567037194577203,10.0
17181,2,25,1990,10,PC,,,
17182,2,25,1990,14,RM,F,16.770290869730353,9.0
17183,2,25,1990,11,DO,F,32.927085445230446,48.0
17184,2,25,1990,3,OT,M,19.20260992344853,23.0
17185,2,25,1990,4,DM,F,36.33590825046737,40.0
17186,2,25,1990,11,OT,M,21.2748841983682,23.0
17187,2,25,1990,3,PE,M,20.841284480791177,21.0
17188,2,25,1990,4,DM,M,35.16628252609028,49.0
17189,2,25,1990,8,DM,F,35.757499747404225,41.0
17190,2,25,1990,5,BA,F,14.10410277101609,7.0
17191,2,25,1990,10,RF,F,18.026597125204816,14.0
17192,2,25,1990,11,DO,M,33.341090166938734,50.0
17193,2,25,1990,8,DM,M,37.71341847204791,50.0
17194,2,25,1990,15,RM,F,17.79292165451066,10.0
17195,2,25,1990,3,RM,F,17.88426717318221,14.0
17196,2,25,1990,15,RM,M,17.81681604515145,9.0
17197,2,25,1990,8,DM,F,37.84057638888341,38.0
17198,2,25,1990,13,PE,M,18.998110114961,18.0
17199,2,25,1990,3,PC,,,
17200,2,25,1990,14,DM,M,33.2935905940746,54.0
17201,2,25,1990,14,DM,F,34.19911265422874,48.0
17202,2,25,1990,11,DM,M,39.700880538885464,47.0
17203,2,25,1990,4,DM,F,35.37457699102037,42.0
17204,2,25,1990,14,AH,,,
17205,2,25,1990,2,DO,M,37.44594537234956,62.0
17206,2,25,1990,11,DM,M,41.36452590296691,50.0
17207,2,25,1990,9,DM,M,39.09496669469112,47.0
17208,2,25,1990,8,DM,F,34.50254226917306,46.0
17209,2,25,1990,14,DO,M,34.985314751680306,55.0
17210,2,25,1990,4,DM,M,39.2035183954635,40.0
17211,2,25,1990,14,PC,,,
17212,2,25,1990,5,RM,F,17.62965898926608,12.0
17213,2,25,1990,9,DO,M,35.12265248400446,46.0
17214,2,25,1990,8,DO,F,33.26467414786467,42.0
17215,2,25,1990,4,DM,F,36.785931480614636,37.0
17216,2,25,1990,10,RM,M,17.26540933182696,6.0
17217,2,25,1990,11,DO,M,34.64712369084031,42.0
17218,2,25,1990,8,DO,F,33.06140922379396,52.0
17219,2,25,1990,15,PC,,,
17220,2,25,1990,14,DM,M,33.03900192876502,37.0
17221,2,25,1990,11,DM,F,35.38502073810578,39.0
17222,2,25,1990,9,DM,F,39.12968494582293,44.0
17223,2,25,1990,3,RM,F,15.43222844878865,8.0
17224,2,25,1990,4,DM,F,38.220593386977924,47.0
17225,2,25,1990,10,RM,M,15.424341011964945,10.0
17226,2,25,1990,9,DM,F,33.445276814459284,41.0
17227,2,25,1990,14,DM,M,40.60932820421333,43.0
17228,2,25,1990,4,DM,F,32.492079995156615,30.0
17229,2,25,1990,8,DM,F,34.16822965947434,40.0
17230,2,25,1990,2,NL,M,34.949985123906075,218.0
17231,2,25,1990,4,DS,M,50.40392129971115,132.0
17232,2,25,1990,16,RM,F,15.89138296079345,12.0
17233,2,25,1990,9,DM,M,39.0440700496544,46.0
17234,2,25,1990,4,DM,M,34.48199249766333,49.0
17235,2,25,1990,5,RM,M,16.319322885284514,11.0
17236,2,25,1990,9,DM,F,34.204778366625,38.0
17237,2,25,1990,4,DM,M,35.40768727307083,49.0
17238,2,25,1990,3,RM,F,17.631955438772163,13.0
17239,2,25,1990,11,DM,M,36.76553950350146,54.0
17240,2,25,1990,4,DM,M,36.535369007082416,41.0
17241,2,25,1990,8,DM,F,36.97997250705084,29.0
17242,2,25,1990,5,RM,M,19.523097756963335,11.0
17243,2,25,1990,11,DM,F,31.906033762048246,46.0
17244,3,29,1990,20,OT,M,20.231744164708314,23.0
17245,3,29,1990,7,PE,F,17.848378256969475,23.0
17246,3,29,1990,6,PF,M,18.702049955333123,7.0
17247,3,29,1990,22,DM,M,32.26828803364868,21.0
17248,3,29,1990,19,PE,F,19.665498305235282,23.0
17249,3,29,1990,21,RM,M,16.710895155753047,8.0
17250,3,29,1990,7,RM,F,15.612716073310732,9.0
17251,3,29,1990,1,DM,F,38.30408447794021,39.0
17252,3,29,1990,24,RF,F,16.519746886105505,12.0
17253,3,29,1990,6,RM,F,15.571875874454282,11.0
17254,3,29,1990,12,RM,M,15.724157773043855,10.0
17255,3,29,1990,22,DM,F,42.09467573903202,39.0
17256,3,29,1990,24,RM,F,17.91922712839308,11.0
17257,3,29,1990,12,SF,M,28.164714377999648,52.0
17258,3,29,1990,19,PF,F,14.340136003169015,7.0
17259,3,29,1990,24,PE,F,21.629941937152267,19.0
17260,3,29,1990,12,SF,M,30.65213092636733,58.0
17261,3,29,1990,21,RM,F,18.502235332177882,11.0
17262,3,29,1990,19,PE,M,21.722244319184803,22.0
17263,3,29,1990,17,PE,F,21.792413176677076,21.0
17264,3,29,1990,1,DM,M,38.045793648826006,48.0
17265,3,29,1990,19,RM,F,18.248167560062498,12.0
17266,3,29,1990,12,RM,M,16.931554597682762,11.0
17267,3,29,1990,19,RM,M,15.464444952774798,9.0
17268,3,29,1990,1,DO,M,38.34443500715912,47.0
17269,3,29,1990,17,DO,F,35.80192869870007,44.0
17270,3,29,1990,1,DO,M,36.742028069811035,46.0
17271,3,29,1990,19,RM,F,16.568584623027835,9.0
17272,3,29,1990,22,PH,F,26.60902638246557,34.0
17273,3,29,1990,12,DM,,,
17274,3,29,1990,12,DO,M,34.30660614488673,35.0
17275,3,29,1990,18,NL,F,36.79053283492217,110.0
17276,3,29,1990,12,OT,F,17.050753538281963,24.0
17277,3,29,1990,17,DO,M,39.59008552205764,55.0
17278,3,29,1990,23,PE,M,19.417697294053493,24.0
17279,3,29,1990,20,PE,M,21.224398015559352,23.0
17280,3,29,1990,24,RM,M,15.55592878312426,9.0
17281,3,29,1990,17,NL,F,36.28679215400453,170.0
17282,3,29,1990,23,RM,F,15.870107939713884,8.0
17283,3,29,1990,20,OT,F,22.117683250798727,23.0
17284,3,29,1990,17,DO,M,35.74609605200369,56.0
17285,3,29,1990,7,RM,F,18.335599772152282,12.0
17286,3,29,1990,6,PF,F,13.683646827597176,7.0
17287,3,29,1990,17,RM,M,15.799114023307169,9.0
17288,3,29,1990,22,DS,M,51.61169972663545,134.0
17289,3,29,1990,7,PE,M,17.854613406339354,20.0
17290,3,29,1990,12,OT,M,21.47635263354668,23.0
17291,3,29,1990,12,RM,F,15.672030945919246,10.0
17292,3,29,1990,23,RM,F,14.536349735817733,12.0
17293,3,29,1990,18,RM,F,17.11710714244562,14.0
17294,3,29,1990,23,RM,F,17.15977451064544,10.0
17295,3,29,1990,7,PE,M,20.69437998166478,26.0
17296,3,29,1990,6,PE,M,19.23367695230945,25.0
17297,3,29,1990,7,PE,F,20.659429302602256,26.0
17298,3,30,1990,2,DM,F,39.89493301292654,46.0
17299,3,30,1990,11,OL,M,19.17275411877136,37.0
17300,3,30,1990,3,SH,M,31.357149781695853,82.0
17301,3,30,1990,14,DM,M,33.4714031684674,41.0
17302,3,30,1990,3,RM,F,17.295675689887226,10.0
17303,3,30,1990,4,DM,M,35.15064740195595,45.0
17304,3,30,1990,10,RF,F,17.801671665637244,14.0
17305,3,30,1990,4,DM,F,36.23976887286196,45.0
17306,3,30,1990,13,RM,M,14.89125954527259,10.0
17307,3,30,1990,10,RM,M,14.626040583859293,10.0
17308,3,30,1990,14,DM,M,33.48370158249536,43.0
17309,3,30,1990,9,DM,F,38.89415884594676,43.0
17310,3,30,1990,13,PE,M,21.41894683883194,19.0
17311,3,30,1990,3,PF,F,18.643649282538444,7.0
17312,3,30,1990,13,RF,F,17.9169619834314,15.0
17313,3,30,1990,11,DO,M,37.145145646917214,52.0
17314,3,30,1990,8,DM,F,40.398155063953105,46.0
17315,3,30,1990,4,DM,M,33.271122165505034,25.0
17316,3,30,1990,4,DM,M,33.19270704672134,25.0
17317,3,30,1990,15,NL,M,29.94321687637896,243.0
17318,3,30,1990,15,PF,M,17.643006738948994,7.0
17319,3,30,1990,8,DM,F,34.68853561092479,43.0
17320,3,30,1990,2,DM,M,36.01847298291709,50.0
17321,3,30,1990,8,RM,F,17.72028844885894,11.0
17322,3,30,1990,3,OT,F,18.239484455346574,24.0
17323,3,30,1990,2,DO,F,38.238712822569035,48.0
17324,3,30,1990,11,DO,M,35.4249323660989,45.0
17325,3,30,1990,16,RM,F,16.054970576405402,11.0
17326,3,30,1990,14,DM,F,35.95343428642312,43.0
17327,3,30,1990,2,SH,M,28.21272690577484,69.0
17328,3,30,1990,4,DM,F,32.65377823513939,44.0
17329,3,30,1990,11,PE,M,19.072418165201448,21.0
17330,3,30,1990,16,RM,M,15.198218641247957,8.0
17331,3,30,1990,2,DM,M,36.3234399387255,43.0
17332,3,30,1990,16,RM,M,15.774750196771079,9.0
17333,3,30,1990,14,OT,M,19.63272419277758,23.0
17334,3,30,1990,2,DO,M,35.45050794731973,54.0
17335,3,30,1990,5,RM,F,16.63026999791791,14.0
17336,3,30,1990,11,DO,M,39.643037378768554,
17337,3,30,1990,9,DM,M,38.19079379220446,47.0
17338,3,30,1990,11,DO,F,36.432985589346146,50.0
17339,3,30,1990,10,RM,F,18.589414144559992,10.0
17340,3,30,1990,16,RM,F,13.515203757967342,11.0
17341,3,30,1990,4,DM,M,34.245922649393854,48.0
17342,3,30,1990,11,RM,M,18.463079300605095,10.0
17343,3,30,1990,8,DO,F,35.55818128151514,43.0
17344,3,30,1990,3,RM,M,17.533861609160237,10.0
17345,3,30,1990,2,DO,M,37.07773291665027,58.0
17346,3,30,1990,3,PF,F,14.313418277003462,7.0
17347,3,30,1990,9,DM,M,37.34120849051469,48.0
17348,3,30,1990,11,DM,M,36.448412591328236,52.0
17349,3,30,1990,3,PE,M,19.41917361912995,17.0
17350,3,30,1990,4,DM,F,35.12884735636525,24.0
